usr,q4_sent,q4_received,q4_access,q4_comments_on_sent,q4_comments_on_received,q4_likes_on_sent,q4_likes_on_received,working_days
AWSUS#nAqtn2TFg6CsJ/VKhJ8wwg==,0,0,0,0,0,0,0,18
AWSUS#kshIuUuZhmAGTy7/Yhnvcw==,0,0,0,0,0,0,0,57
AWSUS#mM7vxa5IWgcTRzzB6iyW/w==,0,0,0,0,0,0,0,3552
AWSUS#3rpIPGPnLQH0S/hQkRIc2A==,0,0,12,0,0,0,0,1310
AWSUS#MIc7shA6KzexJFU+f/OAlQ==,7,0,327,0,0,0,0,340
AWSUS#F7+9Vdz/F2gGbpn9mak7Iw==,0,1,85,0,0,0,3,4074
AWSUS#jXWeWZUmDlXfgo27buXKhg==,0,0,0,0,0,0,0,826
AWSUS#FQCsx+RxU0oXesohPbPLNw==,0,0,0,0,0,0,0,159
AWSUS#h1/x+iBfuBDZSPMdxcUhgw==,0,0,261,0,0,112,4,4074
AWSUS#LriPgUd+nRhACWgBAZS5sg==,0,0,0,0,0,0,0,729
AWSUS#t/77oZhNeaX0Q1Seet8GCg==,0,0,13,0,0,0,0,2628
AWSUS#8eb94olgFtGXN+tjzNoxjA==,0,0,0,0,0,0,0,2
AWSUS#FUeQIysSRfOYnT2zjjfoXg==,0,1,187,0,2,0,3,1259
AWSUS#3CxOylKKeZuYu2vPMQPFfg==,0,0,0,0,0,0,0,925
AWSUS#x/uFjLl193uroSTJBpJSmA==,0,0,7,0,0,0,0,3306
AWSUS#8/sCCiCqZxf0+xl8RG7qNA==,0,0,12,0,0,0,0,136
AWSUS#t+EmHttjsWrx5LPr6hEp4w==,0,0,2,0,0,0,0,632
AWSUS#gScKKD4mAjoJMFxT2bG7tw==,0,0,0,0,0,0,0,693
AWSUS#DhLrYH8qwziuWydGJQhX8A==,0,0,135,0,0,0,0,231
AWSUS#K9xwKYqtV40p6lrXtiU+RQ==,0,0,21,0,0,0,0,4074
AWSUS#b8efCyYIuSj+6VFTeilG3Q==,3,0,42,3,0,3,0,176
AWSUS#/pgriTjDU7xhBy5edLBAow==,0,0,0,0,0,0,0,616
AWSUS#+BKPC2Wi+5PElhnXYglfyQ==,0,0,39,0,0,0,0,4074
AWSUS#Finr/PO1hMZI6rHGGDfoMg==,0,0,37,0,0,0,1,4074
AWSUS#Qnq+V/guFvevS2BGGXPVVQ==,0,0,0,0,0,0,0,159
AWSUS#aONhNzmaLZE1YJhiX6LB/w==,0,0,0,0,0,0,0,3572
AWSUS#IffcPr4QBTtm73qaA/xHrw==,0,0,20,0,0,0,0,630
AWSUS#09rhnmJiLlxKPSL+rnuV2w==,0,0,0,0,0,0,0,2790
AWSUS#SsErtNb5co/x/RSKhKftZQ==,0,0,0,0,0,0,0,2
AWSUS#0Zm3r30TzyaOhZkhD+jUsA==,0,0,8,0,0,0,0,392
AWSUS#Picp9EnA3C1LnKrC8b+UPg==,17,0,34,0,0,53,0,675
AWSUS#lbtQFkatPZkOEvro0sK/VA==,0,0,0,0,0,0,0,55
AWSUS#ao8eotsFyxEHwwm06QMDZg==,0,0,9,0,0,0,0,3344
AWSUS#J8mZ0xrOez51ErVzm44Isg==,0,0,55,0,0,0,0,460
AWSUS#I9cW7pZ5GyvVBvRDTHk3xw==,0,0,0,0,0,0,0,254
AWSUS#+/A9a4Hcji7BUaBSZ5gZBA==,0,0,13,0,0,0,0,3591
AWSUS#PAbMsyfoGb+Nxgrq3cAU0w==,0,0,13,0,0,0,0,71
AWSUS#mJsoeTQm9QBbzwhi/SoeoA==,0,0,1,0,0,0,0,12
AWSUS#BqMPG5bRFpFm5hWEAFm6jg==,0,0,0,0,0,0,0,3938
AWSUS#vZv0FXTweRpRSTe3yo7hUg==,0,0,0,0,0,0,0,27
AWSUS#Ve/4XE3f8vjdLTw3dVs4OA==,0,0,0,0,0,0,0,2531
AWSUS#aKBff5lekO3EnyMWAtkUGA==,0,0,3,0,0,0,0,4074
AWSUS#19JyzkNs/6ZFtMZzDwGYYg==,0,0,19,0,0,0,0,295
AWSUS#FVFxXFIw+nCO5J/xmC/u9Q==,0,1,90,0,1,0,3,551
AWSUS#COB73LDVuXMK+CM5o/F79A==,0,0,0,0,0,0,0,2610
AWSUS#DQzuj6oQkLeyZ+XVTEjFNw==,0,0,22,0,0,0,0,405
AWSUS#5S4EwRi7MACDlAmEuR4wSQ==,0,0,9,0,0,0,0,3710
AWSUS#mFXo/3freGtvK4lEULjIqg==,0,0,3,0,0,0,0,717
AWSUS#67f5S37pmOG1EKiuUb9ujQ==,4,6,426,12,3,16,21,4074
AWSUS#AdA8gfQMf/8KJyXZ/5UHHg==,0,0,1,0,0,0,0,4074
AWSUS#KxfNfG6JpfRtqN4sL9CnCQ==,3,0,100,0,0,0,0,122
AWSUS#xGbipejXEPPMy/zLZmSeGw==,0,0,1,0,0,0,0,2572
AWSUS#f88f5i+4bum+nwsrIs2yWQ==,0,0,9,0,0,0,0,3767
AWSUS#SLgq3i8RjoZ0Z1jrbDEZLA==,0,5,3173,0,6,0,11,134
AWSUS#qhk0IAUEsBu2I6QDMkmQew==,0,0,0,0,0,0,0,514
AWSUS#zNiO9vhSMLkkEUcq2+yPFg==,0,0,6,0,0,0,0,668
AWSUS#1MwYBolaQoU4Cqnl/xtXMA==,0,0,0,0,0,0,0,451
AWSUS#xpx7vYjZgIFfstpifjS+nA==,0,0,22,0,0,0,0,64
AWSUS#FQ47dKHRlwoNdwQyAaVqbA==,0,0,3,0,0,0,0,4074
AWSUS#wN1Hn1iZgcAcZDdHvPB/mg==,0,0,14,0,0,0,0,4074
AWSUS#ah1eidTCCWO951/3BcJhHQ==,0,0,17,0,0,0,0,301
AWSUS#N3RKlAKfdYhzWe1S5BFvrw==,0,0,9,0,0,0,1,1000
AWSUS#jHe/3dqHVZMVleMvpOclgw==,0,0,70,0,0,0,0,132
AWSUS#Ng7DBVKL55BNyiMiRdoXow==,0,0,2,0,0,0,0,3407
AWSUS#cpCsyI5Y5YBVIC64H1ZrgQ==,5,0,33,0,0,5,0,111
AWSUS#heK6JmHa/YswOxKyd7e2yw==,0,0,42,0,0,0,0,169
AWSUS#1l5I4ApPxxPM+UeUHc/bxA==,0,0,0,0,0,0,0,2585
AWSUS#Rii8pL2knBPFVcuh5a2iCg==,0,0,235,0,0,0,0,159
AWSUS#K/apt0BJIEkeDCFqc/J3PA==,0,0,0,0,0,0,0,2638
AWSUS#XR12jfr5FxsnJsv4Xo9bPw==,0,0,5,0,0,0,0,700
AWSUS#eURDi1WuhpKdEXTH1EZnQg==,0,0,0,0,0,0,0,2798
AWSUS#PLjVQnyW4NGG7eCsmCLsfg==,0,0,19,0,0,0,0,3109
AWSUS#50g9p1fHwBLp6yNhx4TjNg==,0,0,10,0,0,0,0,598
AWSUS#+6ymyLry4/tkifYnMF2Cow==,0,0,29,0,0,0,0,886
AWSUS#yeliykiZx29RdA+DhJBEHQ==,0,0,0,0,0,0,0,2717
AWSUS#N8/y+Da58OMdMeHEuR9sHg==,0,0,0,0,0,0,0,256
AWSUS#+P5+dohcrJ9LSL3gZbPIFw==,0,1,18,0,1,0,5,4074
AWSUS#9Lv6ucGJbxbgGnD+HJp+bQ==,0,0,15,0,0,0,0,3426
AWSUS#57voG8WlsG+1uPmfmhtGEw==,0,0,50,0,0,0,0,4074
AWSUS#aDjZjSNoU9xGa7TJ9D4e7A==,0,0,14,0,0,0,0,225
AWSUS#dGdIJePi5OMci40cy5Tt9w==,0,0,0,0,0,0,0,2416
AWSUS#3Z26JyW6IxtrUqUdSBcLHA==,0,0,0,0,0,0,0,3007
AWSUS#29cmQR7plXQ1Z/HITTVGEw==,0,2,97,0,0,0,5,539
AWSUS#GTmZumKqvtAAMTRzEiSTZw==,0,0,0,0,0,0,0,2796
AWSUS#H+ETeE42hcjt/5L6zewSzQ==,0,0,1,0,0,0,0,4074
AWSUS#sQmUtQvirmuTxBZJlcrKLw==,0,0,0,0,0,0,0,2454
AWSUS#XsHQe9dcl2iV4D2it6x4sA==,28,0,72,17,0,80,0,4074
AWSUS#WnPoM+cz6UXXJaYdrAQ0eA==,0,0,2,0,0,0,0,450
AWSUS#GeCzYekP83NA/KC3y2wOlg==,0,0,25,0,0,0,0,4074
AWSUS#V+fFoFTVORbTJ5TqcpSx0w==,0,0,35,0,0,0,0,64
AWSUS#ORL5mIzgzAw0msdhh9sQgA==,0,0,2,0,0,0,0,243
AWSUS#V6qcItioKIaZUK2yyHtVOQ==,0,1,234,0,0,0,0,4074
AWSUS#8hcHgHAz4UOJlfQuu3n4Pg==,4,0,15,12,0,8,0,4074
AWSUS#X8zo7RY0Taq4D2oZinaAAQ==,7,0,14,11,0,15,0,224
AWSUS#FyTJsbountuV/IrtipXygg==,0,0,0,0,0,0,0,250
AWSUS#aRroXdfkLkOJFpiUjtjGCA==,0,0,14,0,0,0,0,114
AWSUS#Q9ITQvwmpLYKkoHNCaoN7w==,0,0,0,0,0,0,0,398
AWSUS#k28cfPTwZA8UCwk8Bh/ewQ==,0,0,0,0,0,0,0,49
AWSUS#9JiPFeng28OLtbGlZTTULg==,0,0,0,0,0,0,0,451
AWSUS#8xg5zKYIJgLB2tgUdVSVXQ==,0,0,15,0,0,0,0,4074
AWSUS#Tnnun/TN90grvArAKIA9PQ==,0,0,19,0,0,0,0,545
AWSUS#ohCFJ8h9ggl39XH/4qd92w==,0,0,24,0,0,0,0,405
AWSUS#keyInxuK3sl3goh9IqpUkQ==,12,1,44,0,2,108,2,4074
AWSUS#rvCSXgv5Dqgrp3TgUAhJcA==,5,0,2245,15,0,15,0,497
AWSUS#yDIW2gitqnHAv6Yt0gTbCQ==,0,0,101,0,0,0,0,497
AWSUS#mHaBF5mwSz83SZMKnBTbJA==,35,0,3106,38,0,220,0,399
AWSUS#KmozzJ0G4ZhWrtCCsLWM8w==,8,0,26,4,0,8,0,562
AWSUS#opmbvKzLMfSpisQhZ5g3tQ==,0,3,28,0,0,0,6,4074
AWSUS#SSwOZPjqFW3qe2SAyudMeA==,0,0,4,0,0,0,0,499
AWSUS#AZ2WEabnKFMz6YeYhc6J7g==,0,1,28,0,0,0,0,195
AWSUS#Gh5wSLw6KBoL67qikVv//Q==,0,0,0,0,0,0,0,2696
AWSUS#U/66SttpILxdLpcLgmaCrQ==,0,0,30,0,0,0,0,71
AWSUS#TkfOx567Jjd5BRXrgWzxhA==,0,2,97,0,0,0,6,4074
AWSUS#0jzoEapO8Fzz7hJFlep/CQ==,0,0,0,0,0,0,0,6
AWSUS#x9L4s+YL2bwI1zfbMeZepg==,0,0,0,0,0,0,0,3172
AWSUS#bQZY2Q7XGHKCrcFQN9IzMA==,0,0,57,0,0,0,0,200
AWSUS#AaYtnN8+AAXNIsk59dy3Lw==,0,2,56,0,1,18,7,4074
AWSUS#iz3PjZSP7j6+aqpD1+Mp3A==,0,0,150,0,0,0,0,525
AWSUS#SzPTg6j8EWKv/A+E+gM7OQ==,0,0,2,0,0,0,0,2575
AWSUS#uf7utmPoGQUV5SUZCWnI2A==,19,1,6876,14,2,160,3,4074
AWSUS#lCenNsL4968+MRP3+GhqlA==,0,0,12,0,0,0,0,2878
AWSUS#DPwikPm0HN7yL/rOZ6yTLQ==,0,0,0,0,0,0,0,168
AWSUS#h7L+FT+RUr3rYyh3cYmpAA==,0,0,15,0,0,0,0,1028
AWSUS#Wws4aigH/WIwAxJL9h/UKg==,0,0,10,0,0,0,0,4074
AWSUS#PUeCqdqpLcCu40sOUF6uow==,0,0,65,0,0,0,0,931
AWSUS#H42uclt1QtzGoXnLjvGcxQ==,0,0,0,0,0,0,0,159
AWSUS#FH30ZIkuSmVGKbqf7UkMnA==,11,0,1202,0,0,32,0,1063
AWSUS#CJAcgJpqyafrqCceO3Dj7A==,8,0,19,6,0,25,0,318
AWSUS#m4V+sFB2WvMvF0/1kDH3wA==,0,1,7,0,1,0,3,895
AWSUS#tCHIdwwvvrfHoPFxEsBHLg==,0,0,2,0,0,0,0,3057
AWSUS#eAaijcFbJRKEJV7e+83ogg==,0,0,0,0,0,0,0,2372
AWSUS#aOvOGKt3/J8nppGKEPPp3Q==,18,1,240,15,1,138,2,4074
AWSUS#cnHipkK/dCnQyVXttVueeA==,0,0,128,0,0,0,0,120
AWSUS#hqHEFpVUMqJ0TCpxQ97i2w==,5,0,80,0,0,40,0,4074
AWSUS#jTxXrx4loN+wWe65hnNxpA==,0,0,19,0,0,0,0,31
AWSUS#f5V8TkTXM4+6HMst0NOiUg==,0,0,3,0,0,0,0,3083
AWSUS#fYwbXpbvK49/sMvWKiN/6g==,0,0,3,0,0,0,0,785
AWSUS#zmE1E7Ct1rJ5/gjGQUDF4A==,0,0,244,0,0,0,0,4074
AWSUS#9Jmu4nNLF2hW444Ul/k9oA==,0,0,2,0,0,0,0,580
AWSUS#aCrgZXKNA1ckjfXhXvmwyQ==,0,0,19,0,0,0,0,155
AWSUS#bL4KOIOEkKPdtyKeWvGJxg==,29,1,356,36,0,156,4,4074
AWSUS#7ZGF4+ryAAEnKMXYsgqiZA==,0,0,3,0,0,0,0,768
AWSUS#R6so/NKCwFKULseU4jNUZg==,0,0,3,0,0,0,0,2670
AWSUS#SasULuYbiaDpNLzJf9GIxg==,0,0,0,0,0,0,0,2495
AWSUS#R68TMz6S0ss3J+SuKMChMw==,0,0,0,0,0,0,0,469
AWSUS#3ehnNfuqT4kL2fk6BLuZDQ==,0,0,0,0,0,0,0,8
AWSUS#6U3X9eg9uaMFVAwZwi9GKg==,28,7,390,53,10,177,44,4074
AWSUS#Av5hxmMWahCONzk8nCmv+Q==,0,0,7,0,0,0,0,420
AWSUS#GFBigEGqy6Na3e5Di3ZEUw==,0,0,2,0,0,0,0,147
AWSUS#WMZ/Lvy2sA2ZVEX+OtuT6g==,0,0,68,0,0,0,0,678
AWSUS#ihxRCBneiwHPJMDT3ylrGA==,0,0,2,0,0,0,0,2944
AWSUS#pTgOMlINgnJDzgoXGPAx8g==,0,0,24,0,0,0,0,316
AWSUS#zqZ5mYZ5OhG+Qg0ZREh4Aw==,0,0,5,0,0,0,0,650
AWSUS#NjJpfWjNOFdrWMUdPkoH+Q==,0,0,0,0,0,0,0,2442
AWSUS#vlUCUHMAzVTH3UEwkMHAiA==,0,0,0,0,0,0,0,2814
AWSUS#8vY/0EVlWQe0IHYILEUSiQ==,0,4,4,0,4,0,22,4074
AWSUS#K2tzE4BCxH1cNycAxuZYeQ==,0,0,73,0,0,0,0,148
AWSUS#4NFUs8HJQ1y+YKVsESHGag==,0,0,4,0,0,0,0,238
AWSUS#Tg68d79WC2lKZQhKSLT3Gw==,19,1,296,52,1,150,4,4074
AWSUS#mD9H8Zv7Lve8ZqflH/PyEw==,0,0,3,0,0,0,0,820
AWSUS#KKXgnLSN/mqS70mskgSCHw==,0,0,9,0,0,0,0,441
AWSUS#EM8iH+vdbkj0WL67OLiPqw==,0,0,15,0,0,0,0,4074
AWSUS#WAkTeIrLNRb+8AVMg7MPZw==,0,0,5,0,0,0,0,43
AWSUS#YuVqV9ZPf7YYpcdN5JwpRA==,0,0,8,0,0,0,0,574
AWSUS#LilTQ6pJEcSoVbb6Zquxzg==,0,0,8,0,0,0,0,175
AWSUS#jFker6+otqwsxfaYb4bEpA==,0,0,34,0,0,0,0,292
AWSUS#NIo4p/PsEEzJ9PE4pdLCiA==,0,0,9,0,0,0,0,454
AWSUS#hjHZm04U2B881wCmLIq4JA==,0,0,211,0,0,0,0,562
AWSUS#bp8WY1v+SdzJmxTlJw1cgQ==,8,1,329,4,1,20,3,441
AWSUS#FQfSOrUEQCmw92kv3eFqew==,0,0,0,0,0,0,0,4074
AWSUS#dRfSUL/KlaHtkygfijM7gg==,0,0,2,0,0,0,0,951
AWSUS#h2cr7qpFv+k5shAMsfYl+A==,0,0,69,0,0,0,0,111
AWSUS#slDIByabadwJLqe5wLZnDA==,0,0,0,0,0,0,0,939
AWSUS#BuOBhXEtLtRi9VbaIa1tOA==,0,0,4,0,0,0,0,155
AWSUS#EdZ0VmzmJXtYk8EY5Yyw8Q==,0,0,0,0,0,0,0,121
AWSUS#ff4VbIVmN5+d0CWVtgJaYA==,0,0,28,0,0,0,0,546
AWSUS#Fb2CKy6tc1RJDCRwqqmhNA==,0,0,29,0,0,0,0,301
AWSUS#1jcPX08gfjJdLHHqmSvXHA==,0,0,0,0,0,0,0,53
AWSUS#lPPNm3z3wcoIW7B4E1LEXg==,0,0,0,0,0,0,0,846
AWSUS#kBAJSlCY0g7EyXcVIPTjVg==,0,0,0,0,0,0,0,3399
AWSUS#Fp7NOre515okea4tQEiZiA==,0,0,2,0,0,0,0,2906
AWSUS#PzUdHIihbqaT5WaeC+xwxQ==,0,2,44,0,1,0,3,393
AWSUS#92Jk4L3Y7oCx7gR19ppCVQ==,0,0,0,0,0,0,0,15
AWSUS#3Qs5vCwPyzV1Zb9uouQzyw==,0,0,49,0,0,0,0,523
AWSUS#GgEOy3qTr58uvimrVQ8r3g==,0,0,0,0,0,0,0,48
AWSUS#ox2ilU2ig4uwfpv7+4cP1A==,0,0,45,0,0,0,0,4074
AWSUS#hbbt9uCGnfXdr1PQKJkOjA==,0,0,4,0,0,0,0,3599
AWSUS#iz22hyWfHgrlr3Mo4+uWdQ==,0,0,103,0,0,0,0,4074
AWSUS#+crAonkrh/WILNqsLEXOQw==,0,0,0,0,0,0,0,2842
AWSUS#fAaOExdKzgMNKzQMkYxgAw==,0,0,0,0,0,0,0,559
AWSUS#GT1hO5Nb8CvMc/gT/ZY7sw==,0,0,5,0,0,0,0,3005
AWSUS#YvHoZ58AcU8eL9Yl5ger9Q==,0,0,75,0,0,0,0,675
AWSUS#1eXmbNcnsONVnovz4bDO3Q==,0,0,39,0,0,0,0,201
AWSUS#K358l4ZeG5jlC6EhRSi4Bw==,0,0,0,0,0,0,0,56
AWSUS#/dLs2+VLC6duQNkSd6jrjw==,0,0,18,0,0,0,3,98
AWSUS#yTC8IzDXeGyFM1voBcOQYA==,0,0,0,0,0,0,0,534
AWSUS#akHk7xx0pV99GSaCc8PqxQ==,0,0,13,0,0,0,0,4074
AWSUS#foEEzLlq2946Wm6W7zxdvw==,0,2,3,0,0,0,2,725
AWSUS#I77HrVFUE5sJv/u/1I4HGA==,0,0,86,0,0,0,0,267
AWSUS#+gln1lnqpaJ8Hd4IrCJ9YQ==,6,0,212,0,0,9,0,539
AWSUS#Y+g8jFZ8trlE0A9+OSKqRQ==,6,5,80,0,0,54,23,1303
AWSUS#6ScvCH0QqTHas72VEtcVVw==,0,1,122,0,2,0,7,4074
AWSUS#QL97/7Juukds+lALPYFesg==,0,1,20,0,1,0,3,768
AWSUS#O1Jctw6iSyP4UztDoakOGA==,5,0,16,0,0,10,0,131
AWSUS#xB8A1KpMHI4AczGRaqWpUg==,3,0,29,0,0,0,0,250
AWSUS#ZJt1F6/bQ+ZRrxS55ECysA==,0,0,1,0,0,0,0,2545
AWSUS#Ki2vZ419BxpeNBjo7kI7bg==,0,0,0,0,0,0,0,1065
AWSUS#H0UOGDLauFANXd4kH+HbfA==,0,0,11,0,0,0,0,4074
AWSUS#rd92SYp5bKtE0S2jK3zpvg==,0,0,16,0,0,0,0,852
AWSUS#Rx+iy5pmJ3dSkCEgXTWzAg==,0,0,0,0,0,0,0,2715
AWSUS#DlK86aBZYJbB37MnGmY2Gg==,0,0,117,0,0,0,0,434
AWSUS#K3pRVqKrxyuphvNDUo/5jQ==,0,0,2,0,0,0,0,2677
AWSUS#YziQcBypuDn8KdJPZipy/w==,0,0,0,0,0,0,0,2474
AWSUS#V8lKAMOvM5+nX2dxzEn1uQ==,0,0,102,0,0,0,0,643
AWSUS#0BqpappxJ1Yhg8nic8ZqPg==,0,1,30,0,1,0,3,4074
AWSUS#71aZzh8PIMZJ1dNjWeMEzg==,0,0,63,0,0,0,0,159
AWSUS#uHaCegLTiSY4s5b45INkAQ==,0,0,11,0,0,0,0,448
AWSUS#t+hme6cZcq/GsoYpQDNbSA==,0,1,0,0,0,0,0,3336
AWSUS#+pK83YR5zQF1KWqkzl3RhA==,0,0,11,0,0,0,1,4074
AWSUS#fC5Q92lRXCIb6ry5/EXT2w==,0,0,7,0,0,0,0,225
AWSUS#6+3oSyCajuL7zNHM4OtV+g==,0,0,1,0,0,0,0,558
AWSUS#UgBRmRn89452ZnFLhwwwXA==,0,0,0,0,0,0,0,2691
AWSUS#BK3+jZpIBm5/RZYykhOm2w==,0,0,0,0,0,0,0,55
AWSUS#O+R+WOoH1xa0GI3M59ag+Q==,0,0,0,0,0,0,0,3633
AWSUS#USUxiTffHtKiR6gfrfWmqA==,0,0,31,0,0,0,0,869
AWSUS#LFxOnzEI/d+2n9DeuX8+PA==,0,0,11,0,0,0,0,274
AWSUS#QKld/j6sW0MRJy8+ETPv+g==,0,1,47,0,1,0,5,4074
AWSUS#jUr91okCKiS+PdUl8i3rrA==,0,0,3,0,0,0,0,211
AWSUS#EDez+3flgCxpGqv4bNrcXA==,0,4,25,0,0,0,6,3837
AWSUS#ZSEPYm2To/SkpYvGOxXQ6Q==,0,0,818,0,0,0,0,4074
AWSUS#f0Q5K0fr4ltBW3TVfnRWDQ==,0,1,260,0,1,0,4,705
AWSUS#Ck40CzBerO8kc6DlDl+pyQ==,6,1,22,0,0,30,1,797
AWSUS#g+rS9zQA6H98buoQn33IRQ==,0,0,18,0,0,0,0,472
AWSUS#7pNkmP+Dfg6IXSI+JoqUGw==,0,0,1,0,0,0,0,1225
AWSUS#F60qF5bgVsuR8lbHu0fl6w==,0,0,12,0,0,0,0,2666
AWSUS#JImpDtbTZfYCclYDIHauTA==,0,0,3,0,0,0,0,663
AWSUS#h6ImKVDRi22vy1ZyLhK1CQ==,0,0,0,0,0,0,0,3
AWSUS#gQWxp6v6FEj7YeY+DNtaYQ==,0,2,42,0,1,0,13,4074
AWSUS#TlTxbR76xwN9H++gtL1nVQ==,0,0,2,0,0,0,0,3444
AWSUS#UDs9cr2hXu2FXSJoYo2fvQ==,0,0,1,0,0,0,0,313
AWSUS#I6ywQG6qFX/j4bbWVpiTuA==,0,0,1,0,0,0,0,85
AWSUS#TineO1olDT54mhckkSnDaQ==,0,0,5,0,0,0,0,985
AWSUS#kbcBZJsXMhsjszcdMGtzbA==,0,0,8,0,0,0,0,469
AWSUS#KbyWUME/xAp2XJvHqhDjTQ==,0,0,13,0,0,0,0,3342
AWSUS#b8tGLJxGKCjMrr6h5Qn5Vg==,13,0,30,0,0,71,0,705
AWSUS#xc4rpP6PfVOITiEq2opwuQ==,0,0,3,0,0,0,0,7
AWSUS#tk/7advMwzZo15yyPJ2Qbw==,0,0,6,0,0,0,0,666
AWSUS#lVFF1QrtDu/lEhx/VFMY4A==,0,0,42,0,0,0,0,399
AWSUS#iHUagdQeg9UtOLEbnMTpOg==,0,0,0,0,0,0,0,96
AWSUS#XGHcTw4RTuwZGXheiukHPQ==,0,0,0,0,0,0,0,2433
AWSUS#kpF1Wo4DWt6IREkQcKDpgQ==,0,0,152,0,0,0,0,441
AWSUS#ZHyLQlPRYiwXqltsAkwu5Q==,0,0,5,0,0,0,0,313
AWSUS#dmWQF7NegDa823TZOuGtgg==,0,0,2,0,0,0,0,2642
AWSUS#s5nMcpa64wQ1YDbpeDg+Gw==,0,0,9,0,0,0,0,811
AWSUS#OVnKgCyQ0ll0ZtjkZKT+kQ==,0,1,13,0,0,10,2,3749
AWSUS#rbJYWTKi6E6Jw90Sq+B2QA==,0,0,57,0,0,0,0,159
AWSUS#iwz1LdvLpvHG9cBC+JdT8Q==,0,0,21,0,0,0,0,420
AWSUS#Ss06TnT8isetQfIvpVQpxA==,0,0,4,0,0,0,0,2854
AWSUS#H+XteeTUy8uXHSb8cuiPKw==,0,0,1,0,0,0,0,138
AWSUS#r2mtzdxgFqZusyAWCDCRzQ==,0,0,0,0,0,0,0,3320
AWSUS#SkggJDcIfRxIbus/SPFKqA==,0,0,28,0,0,0,0,46
AWSUS#keHoARMve3a2TmylBoE7HA==,0,0,60,0,0,0,0,120
AWSUS#8DbgiMtjCflRUtPRxnHqOA==,0,0,0,0,0,0,0,412
AWSUS#pGGHo4AmqBS0nr+PTOaFfw==,0,0,0,0,0,0,0,2
AWSUS#qgmX56GMu5xso7dITgrUVw==,0,0,51,0,0,0,0,399
AWSUS#YU1DaYNyvVEWeiE2oRQuOA==,0,0,0,0,0,0,0,269
AWSUS#GWbfqX/xL3MzPp3rjpcvHQ==,0,0,0,0,0,0,0,2503
AWSUS#ATN3ope3K3nw6z6SCKo5Zw==,0,0,16,0,0,0,0,158
AWSUS#Ue1lILz8prRSuMarQ+InBg==,0,0,25,0,0,0,0,4074
AWSUS#izIQCR46OzFG13mEyc9i1w==,0,1,11,0,0,0,1,725
AWSUS#lJzSws9CV2etM5CEzrKMxg==,3,4,1461,0,5,29,17,309
AWSUS#mfIqiT0FEnsWA6U+/+wPeQ==,19,0,121,9,0,105,0,43
AWSUS#k8kq9QDf7W22PCIsNI4h0A==,24,0,40,0,0,336,0,3922
AWSUS#OOcCE6rMDi1zQZbVNkba0A==,0,0,26,0,0,0,0,48
AWSUS#R4wePuAxC6pGB9lUe11HxQ==,0,0,33,0,0,0,0,565
AWSUS#gHKjNvswR6RZZhhUg0fSoQ==,0,3,27,0,0,0,2,897
AWSUS#ugyrtHZ9RCFESkuzdjknyw==,0,0,67,0,0,0,0,4074
AWSUS#AZO8t9asVMhkcuoKFUhHlw==,0,0,12,0,0,0,0,834
AWSUS#GM3WMGqtDxhCkTew8LN9Rw==,0,0,131,0,0,0,0,148
AWSUS#M9E6aDme5ueI0Dv1QSZmIQ==,0,0,6,0,0,0,0,1009
AWSUS#b6H/6Bm1BKxjpY7WcK90VA==,0,0,4,0,0,0,0,3203
AWSUS#A+oJjxkW1E6PgTd7llQYPQ==,0,0,0,0,0,0,0,2544
AWSUS#gSdV0UrNTqy+IczWI9xVMQ==,0,0,5,0,0,0,0,71
AWSUS#jzqb8kJp5PqAHQ2j2RRteQ==,0,0,30,0,0,0,0,432
AWSUS#ss6kLuzbBzk74YKJqzFhlw==,0,0,31,0,0,0,0,2745
AWSUS#Z97Ntd55B+ENfw4n//dJpQ==,0,0,178,0,0,0,0,391
AWSUS#RUwQ9OFmk1C2Xy9QKwvM1Q==,3,0,255,3,0,3,0,4074
AWSUS#7evGPeVphR6b3IfYIx40Gg==,0,0,294,0,0,0,0,85
AWSUS#4pC+PldthYpRcBZd3t2MOQ==,0,0,164,0,0,0,0,502
AWSUS#oZn5PlF7dd7nKJ3UBGT+Ew==,0,0,222,0,0,0,0,231
AWSUS#cvAGZWv+9Ba8wG/Pq6NBWg==,0,0,6,0,0,0,0,3599
AWSUS#H09qf+LFojkhEkx7PuHj6A==,0,3,176,0,0,0,9,159
AWSUS#oTH2t3dKFyk8dkB7/84A8A==,0,0,2,0,0,0,0,299
AWSUS#LSkMhJ5y8Qf0xDEGdNeLzA==,0,0,0,0,0,0,0,78
AWSUS#DkDYJxLB54XAINzad2uCpQ==,0,0,0,0,0,0,0,101
AWSUS#suOpaIdC64zga3bQT7WWNg==,4,1,41,0,0,4,10,4074
AWSUS#x0jerb9d9alVGmVKwFKwNQ==,0,0,70,0,0,0,0,92
AWSUS#k2Y3fJm/m5/Vq5iM5+4ytw==,0,0,0,0,0,0,0,28
AWSUS#wdXTsVzy0EYW3x9ebBl8Mw==,0,0,113,0,0,0,0,4074
AWSUS#q2xI5bddd8yG3D7V2XlKoQ==,0,0,5,0,0,0,0,183
AWSUS#6X17X6EfsdyGCA6x398uJQ==,0,0,14,0,0,0,0,463
AWSUS#QYEgCJnZHzudsO0lDKwOBQ==,0,0,10,0,0,0,0,124
AWSUS#by08gqgJD16WxJ2ZEa0Wsg==,0,0,0,0,0,0,0,4074
